HahaScaling (Scaling Vectors):
-3.324951 -4.367466 -0.3715334
-2.677398 -2.392572 -1.178911
-1.291313 -3.956842 -2.37149
-0.7405753 -2.504711 -1.526872
-1.387292 -3.681163 -1.436546
-2.261424 -3.379237 -0.9840095
-1.295351 -3.564673 -2.036601
-1.812304 -2.229035 -1.208962
-1.720081 -4.009237 -2.153572
-3.280733 -4.89394 -2.237302
-1.53434 -3.804421 -1.426371
-2.285044 -3.346363 -0.937522
-0.5810521 -3.853268 0.80462
-1.843783 -3.202144 -0.866318
-1.762314 -4.794115 -1.499349
-1.454276 -3.543388 -1.994125
-0.5009702 -2.582383 -1.875353
0.870191 -2.570793 -1.011454
-1.527202 -3.927807 -2.559806
-0.3766153 -4.702785 -4.07169
-1.972548 -3.450743 -0.8384811
-1.268541 -4.01736 -1.643567
-3.238899 -4.827103 -1.208028
-0.9613276 -2.698665 -2.417236
-1.151392 -3.226995 -3.423912
-1.74582 -3.571382 -2.35436
-0.6691387 -3.461106 -2.898589
-2.191472 -3.53512 -2.02775
-2.260059 -3.042231 -1.913351
-1.915411 -3.953661 -0.09825086
-1.237381 -3.418196 -2.283992
-2.206919 -3.168947 -0.6392709
-1.621734 -2.560241 -1.783794
-3.514913 -4.830844 -1.681923
-1.686828 -3.076194 -0.3529579
-0.8141874 -5.097329 -4.893132
-1.905426 -4.443923 -0.7099957
-2.487152 -5.444285 -4.389877
-1.439658 -2.679191 -0.2422051
-4.519212 -4.155429 -1.713017
-1.050354 -2.660245 -2.267599
-2.543534 -3.210165 -1.801076
-2.443461 -3.343167 -1.21772
-0.6535177 -4.351485 -3.056598
-2.382974 -4.233933 -0.1105628
-1.079395 -3.908594 -2.112307
-0.6188117 -4.172524 -1.53139
-2.968613 -3.038442 -2.480119
-3.772103 -4.844449 -3.198672
-1.089469 -3.952116 -0.8765954
1.027857 -1.57364 -1.935621
-2.467096 -4.710205 -0.9831775
-0.7345099 -3.808302 -1.686123
-1.536422 -3.540632 -2.729676
-0.06703214 -3.461007 -1.715057
-2.064198 -4.347067 -1.887042
-0.689558 -4.962151 -1.729526
-3.833725 -4.552376 -3.340597
-2.285197 -4.434728 -0.3195079
-3.512941 -1.609008 -3.210568
-2.511214 -4.524076 -0.7090492
-3.709584 -5.006121 -3.391107
-1.918189 -5.378267 -1.656968
-3.539806 -2.854724 -2.099033
-2.442341 -3.594024 -1.147187
-0.2048738 -3.329126 -3.150244
-2.380445 -4.455476 -1.042007
-1.425321 -4.520763 -2.558508
-1.21662 -2.830357 -2.779675
-2.341645 -4.377793 -3.297038
-1.216927 -4.510765 -2.297717
-0.7743707 -2.74947 -3.1617
-3.044069 -5.248411 -1.794901
-1.30358 -2.876467 -3.228203
-2.877288 -3.649675 -0.2114635
-3.657654 -5.41011 -1.152624
-3.981987 -4.322981 -2.725562
0.06079395 -4.372817 -1.607684
-1.445783 -3.673453 -1.611862
-2.968306 -4.500012 -1.157472
-3.054151 -4.06031 -0.7008549
-1.018562 -4.148369 -2.268205
-2.89956 -4.976242 -0.7225672
-0.4939051 -2.564583 -2.471209
-1.525711 -3.259053 -1.533167
-1.534191 -4.52456 -2.021327
-1.79003 -4.222884 -2.631446
-1.254524 -3.843492 -1.563466
-1.107151 -4.759592 -1.694593
-1.232649 -2.268759 -1.745124
-0.9047399 -3.826255 -1.16053
-3.103159 -4.418463 -0.9330506
-3.31485 -4.594224 -1.661716
-2.833852 -4.345557 -1.800102
-3.846917 -4.213875 -1.426858
-2.018621 -4.139506 -1.89182
-1.280153 -3.294527 -1.450285
-2.256011 -2.74467 -1.005747
-2.004642 -4.270625 -2.562287
-4.017717 -5.431413 -0.8365843
-2.498674 -4.71103 -2.825005
-2.982668 -3.784708 -1.067457
-1.62257 -5.360381 -3.456815
-4.449681 -5.411847 -1.323129
-2.140303 -4.513652 -0.8440532
-3.883923 -4.10326 -1.715784
-0.6430984 -5.417787 -3.973846
-1.857124 -4.619875 -1.005754
-1.370241 -4.311365 -1.522766
-1.178692 -4.4208 -1.266038
-1.783171 -3.936899 -3.535418
-2.480719 -4.173762 -3.202361
-1.977318 -4.983226 -2.781581
-2.682767 -4.355848 -4.24148
-1.294468 -2.811996 -1.694775
-2.877886 -3.612124 -1.223666
-1.708626 -4.970258 -1.918207
-1.35122 -3.295523 -2.015638
-2.315701 -4.878332 -1.779096
-0.9186305 -3.529331 -1.366074
-2.571298 -4.219935 -2.008013
-3.518345 -2.690221 -0.9492661
-4.310374 -5.938035 -3.208189
-2.562162 -4.688143 -2.585873
-2.905843 -4.546975 -3.284311
-1.056193 -4.276254 -2.373093
-0.8295848 -4.317239 -1.613509
-2.72486 -4.749149 -0.5057703
-0.3983009 -3.902919 -2.373229
-0.6932168 -3.152493 -0.9612747
-1.891253 -4.155985 -1.907736
-2.125117 -4.098451 -2.094587
-1.920339 -3.905649 -0.9710037
-1.808959 -5.094346 -3.681058
-1.777023 -4.419653 -3.956801
-3.979475 -4.699292 -0.8449464
-1.564099 -4.127464 -4.877503
-0.5877286 -2.17135 -2.057216
-3.810461 -5.103944 -1.245922
0.09034953 -4.1917 -1.479616
-2.123407 -3.470883 -2.237031
-3.176111 -4.844543 -2.148427
-2.091773 -5.242667 -1.98664
-2.521501 -4.546917 -2.815646
-2.722604 -4.76917 -3.278794
-3.681904 -4.028502 -1.371358
-2.678684 -4.276789 -2.495569
-2.991716 -5.046702 -3.543063
-2.581557 -3.052557 -0.8860108
-1.908517 -3.365319 -2.478715
-2.203688 -4.126254 -3.606045
-1.639566 -4.490425 -2.469587
-2.706427 -4.68519 -0.6831717
0.6542333 -2.307658 -1.559386
-1.371694 -3.259558 -1.930858
-1.934063 -4.135995 -1.483392
-1.296023 -3.258185 -1.635309
-4.440006 -4.911714 -1.770566
-4.536541 -4.632898 -5.913941
-3.45225 -5.360544 -1.565333
-1.764236 -3.080708 -1.504043
-0.8210256 -3.852401 -3.814668
-0.7714333 -2.264752 -3.062513
-2.813907 -5.201005 -2.358308
-3.459231 -5.773061 -1.694076
-2.815701 -2.424053 -0.786594
-3.522732 -5.274642 -2.547719
-2.116237 -4.480013 -2.702813
-2.66393 -3.755019 -1.015708
-1.105578 -4.123538 -3.239317
-4.0655 -5.341 -1.531881
-1.286218 -3.636205 -1.878528
-0.5725058 -3.137719 -2.176392
-4.8074 -6.221894 -4.496787
-1.974813 -3.664166 -0.3768117
-1.856056 -4.294803 -2.673215
-1.982023 -4.1778 -0.9981609
-1.472714 -3.033738 -1.85349
-0.9897577 -4.828642 -1.777935
-1.560537 -4.845841 -1.139524
-1.876186 -3.328686 -1.72307
-1.35787 -4.525336 -1.99156
-0.9985107 -4.068712 -1.458398
-1.971274 -4.728059 -0.9884931
-0.7018164 -4.187989 -1.566587
-2.311082 -6.299861 -3.362785
-3.285403 -5.532995 -2.133307
-2.617462 -4.606232 -4.199301
-4.481291 -6.291518 -1.637915
-3.709427 -4.215993 -1.673497
-3.867099 -4.527692 -3.152136
-2.677692 -5.539332 -1.894717
-4.166787 -4.490243 -0.9950865
-4.011011 -4.977812 -1.310394
-4.23212 -3.144573 -1.127515
-1.410391 -4.667988 -2.227171
-1.465151 -5.669469 -4.115773
-2.34037 -4.064774 -1.322434
-1.665278 -4.421175 -1.832555
-1.746568 -4.180718 -3.214317
-5.469501 -5.47408 -1.839423
-2.299331 -4.321961 -1.927031
-1.84289 -4.944075 -0.8064092
-3.744915 -4.765795 -0.5645233
-2.023545 -4.925435 -0.0332771
-5.092703 -3.623134 -1.84161
-1.495474 -4.713075 -1.885529
-4.240838 -5.868493 -1.988918
-1.501156 -3.603331 -1.604311
-1.256141 -5.544947 -3.373301
-2.542334 -3.382744 -0.1829837
-2.165375 -5.169739 -2.424264
-3.560743 -6.037166 -5.181887
-2.241094 -4.987469 -2.638454
-3.754463 -5.523382 -2.910259
-2.328443 -4.904611 -1.49896
-4.327009 -5.014596 -1.833878
-2.814171 -3.59774 -0.6046144
-2.235052 -4.210852 -2.007921
-1.860825 -4.805796 -3.321451
-1.791702 -4.062469 -2.560134
-2.095164 -3.3773 -2.04981
-1.585745 -5.282133 -4.387449
-1.926527 -4.119076 -0.9422588
-3.480781 -5.400055 -1.793557
-1.453034 -4.856696 -2.860087
-0.3165523 -4.016121 -1.970857
-4.520446 -5.105597 -2.053441
-2.660355 -4.809994 -3.512606
-2.096457 -4.266021 -3.066582
-2.251665 -4.353978 -3.487817
-2.515991 -3.12005 -1.363021
-1.574714 -3.791831 -2.294829
-2.007323 -5.051072 -1.241864
-2.516719 -5.219548 -2.806643
-2.52293 -4.917339 -1.445972
-1.309529 -3.628497 -2.682386
-1.514851 -4.701809 -2.733442
-2.083822 -4.154119 -1.813756
-3.707073 -4.516908 -1.380748
-1.469291 -3.959885 -2.500693
-2.397006 -5.120482 -0.7318885
-2.357405 -4.065972 -2.063906
-2.538521 -3.566312 -0.9573472
-0.7361608 -3.104043 -3.242162
-2.051234 -3.488644 -1.516887
-1.207121 -4.928895 -4.343833
-0.866542 -2.897915 -1.420062
-1.707648 -2.905029 -1.485061
-2.734992 -5.471291 -2.522777
-1.50209 -4.574584 -2.81965
-3.641881 -5.106752 -1.988303
-1.426905 -3.228251 -3.256925
-1.998777 -6.183228 -3.092741
-0.8228996 -4.353707 -1.412174
-0.6376378 -3.865179 -2.385297
-0.339333 -2.655651 -1.867485
-0.26975 -3.440221 -0.4809491
-1.625173 -4.76352 -1.409193
-1.604581 -3.429622 -1.702746
-2.207032 -3.957628 -1.111934
-1.080122 -4.002175 -1.225019
-3.048463 -4.725422 -1.21926
-0.3427488 -3.94478 -3.71189
-1.015548 -3.466088 -2.890486
-1.618065 -3.112238 -0.5716835
-3.582668 -5.358629 -0.4906528
-1.067964 -5.283921 -2.742194
-5.195276 -3.730564 -2.481862
0.5637891 -4.775178 -4.768555
-3.288297 -3.575488 -1.28265
-1.366327 -3.430276 -3.416043
-1.337131 -5.143606 -5.853121
-0.3306094 -3.666812 -1.707964
0.06012172 -3.933027 -1.444637
-3.770225 -4.791244 -1.296002
-1.486323 -4.518174 -3.743996
-3.855387 -4.713501 -3.072486
-1.26828 -5.403539 -1.727357
-2.209076 -3.888214 -2.166252
-3.136797 -4.379051 -0.7306832
-1.915129 -4.843838 -3.364727
-5.432989 -6.424195 -3.998945
-4.270405 -5.361793 -2.256148
-2.924048 -2.606791 -1.435124
-3.266727 -5.47046 -1.874141
-1.156291 -3.711698 -3.261517
-0.8255059 -5.447738 -3.641049
-3.216591 -4.319281 -1.143221
-5.090775 -2.710849 -1.909494
-2.107368 -4.338844 -4.349288
-2.182384 -5.004189 -2.770257
-2.560696 -5.280999 -3.750987
-3.345133 -5.571999 -2.209451
-0.09534498 -3.548093 -2.543593
-1.681388 -4.623568 -2.703773
-2.247197 -5.033203 -0.9957975
-1.536027 -4.826208 -3.159375
-2.353902 -5.022354 -1.954756
-2.401484 -4.336689 -3.036141
-3.809926 -4.690578 -1.667041
-2.918613 -4.62626 -4.428949
-2.925686 -4.552238 -1.463033
-0.6483765 -3.607899 -3.013646
-3.20858 -5.335504 -1.337725
-4.37541 -5.031161 -2.499067
-1.949421 -5.668867 -1.117558
-5.424063 -5.982792 -1.238062
-2.36041 -4.169305 -1.313897
-0.6319369 -3.805873 -2.214135
-0.5253924 -4.761229 -1.931385
-3.837686 -5.872909 -1.293842
-2.757715 -4.932898 -2.820396
-4.147328 -3.796833 -2.050896
-2.423403 -4.745388 -0.769262
-4.631261 -5.326127 -2.087386
-1.669467 -3.908283 -2.462007
-1.565624 -4.663157 -3.239909
-4.577545 -4.514928 -1.773811
-3.202686 -3.351402 -2.018708
-1.900101 -3.772031 -1.599071
-1.293661 -3.349634 -1.287063
-1.308869 -5.262552 -0.3880183
-3.598972 -4.682413 -1.857296
-1.62583 -4.268657 -3.530117
-2.24315 -2.001154 0.251102
-2.299648 -3.865487 -1.268252
-1.192837 -2.642634 -1.646326
-1.827049 -4.790898 -2.196471
-1.117894 -5.037467 -4.575535
-1.571528 -4.626362 -2.540444
-3.879198 -4.452948 -0.6301576
-1.392466 -4.986492 -3.794341
-1.397697 -2.930326 -1.229196
-3.020159 -5.111268 -1.492125
-2.794909 -2.546148 -0.698285
-3.737543 -5.320082 -0.4374989
-2.152132 -2.445414 -1.163002
-0.6109504 -4.712605 -2.988568
-2.377405 -5.454561 -3.218644
-1.314186 -5.00569 -2.303675
-4.11387 -6.676934 -4.902254
-3.673151 -4.756984 -0.7522357
-3.804544 -2.256463 -0.7518529
-1.861789 -5.264929 -4.243484
-4.223755 -4.487712 -1.844017
-1.616955 -1.963475 -1.133562
-1.794522 -5.526074 -4.775853
-5.483761 -4.704412 -1.832999
-2.75109 -4.988563 -2.926088
-1.558334 -4.314993 -4.079806
-0.2581242 -4.92941 -1.933066
-3.73902 -5.179372 -2.005413
-0.8068798 -2.681975 -1.281928
-2.447679 -4.514656 -2.023175
-5.806773 -6.056694 -2.166794
-2.16219 -4.98129 -3.234253
-2.737006 -4.706181 -2.000885
-2.818154 -4.47926 -3.236203
-1.037458 -4.575055 -2.514952
-3.530685 -4.862643 -0.8020068
-2.291642 -5.486239 -3.912022
-1.43995 -5.486199 -2.884389
-2.638569 -4.896686 -2.039521
-2.825525 -4.412254 -3.830487
-1.040401 -4.012679 -2.256698
-1.090479 -3.624918 -1.982214
-1.851598 -5.85327 -5.391329
-3.621471 -4.16859 -1.037307
-3.621081 -5.943851 -2.686005
-1.661176 -3.474842 -1.943328
-3.594183 -5.10183 -2.313262
-1.634483 -3.526465 -3.184988
-1.833197 -5.003436 -2.082237
-3.619472 -4.975868 -3.325861
-1.195867 -5.424134 -2.009757
-1.605267 -5.357461 -4.057761
-1.049534 -4.883736 -3.43855
-3.857188 -5.196929 -1.69427
-4.321661 -5.005264 -2.069676
-2.780449 -4.411351 -1.3779
-1.83624 -4.609212 -2.310702
-1.231385 -5.753598 -1.111054
-2.095305 -4.579782 -1.435699
-5.104898 -3.485008 -2.752323
-2.07598 -4.690448 -3.007961
-3.025881 -3.828428 -0.01539677
-2.257756 -4.260799 -4.946023
-4.673719 -6.31898 -1.548856
-1.987139 -5.190741 -2.572415
-2.052072 -5.496487 -3.772918
-3.781775 -4.752806 -0.8796042
-2.669205 -5.031902 -2.033627
-4.17328 -5.292548 -2.252255
-4.482914 -4.262525 -3.177517
-3.280742 -4.96924 -1.905713
-2.136413 -5.176596 -0.6690845
-3.980966 -5.281851 -0.5993976
-3.504104 -4.913416 -2.737992
-2.631158 -5.243984 -3.087637
-1.542931 -5.350541 -2.863523
-3.037103 -4.841308 -1.817891
-3.158996 -4.840977 -1.840087
-2.580079 -4.713086 -3.870877
-4.406309 -5.438998 -2.753516
-3.709297 -4.657082 -3.561793
-2.399852 -3.915625 -2.403241
-1.625163 -6.625115 -5.622777
-2.419785 -4.695897 -4.103234
-3.11518 -4.500403 -6.210705
-1.078395 -4.512738 -4.710334
-2.216388 -5.29505 -2.287839
-5.668949 -4.339831 -2.197254
-2.860619 -4.075047 -1.300006
-3.701044 -4.005324 -1.611403
-4.182615 -4.907946 -2.238997
-2.192635 -4.483176 -3.062605
-1.420215 -6.584977 -3.268365
-1.467018 -5.757486 -4.515978
-3.104447 -3.705743 -1.6307
-1.08957 -3.447909 -1.7827
-4.64592 -4.53185 -1.481109
-1.129812 -5.376919 -1.752513
-2.358483 -5.007205 -2.541335
-4.506751 -5.285344 -2.546994
-2.635181 -6.446304 -2.317468
-2.469253 -5.415777 -3.240255
-2.189386 -4.520043 -3.965319
-2.047626 -4.295523 -4.117537
-3.40801 -4.764558 -4.639813
-1.2918 -4.985183 -2.053862
-1.02081 -4.706426 -1.925318
-2.626421 -4.761728 -0.7976304
-3.352097 -3.513952 -2.239956
-1.589956 -5.283951 -2.317295
-4.598571 -4.976896 -2.367622
-3.114996 -3.876388 -2.005297
-1.410145 -3.95585 -2.682514
-2.126176 -4.861834 -3.486495
-3.37107 -6.534311 -2.550962
-0.679045 -5.056158 -1.986968
-1.962351 -4.418001 -1.152065
-0.9062978 -2.560267 -3.729843
-2.585173 -3.577556 -1.294286
-1.892629 -4.144453 -0.9660009
-1.025282 -4.887783 -4.853409
-3.421083 -5.169636 -1.782945
-1.850773 -3.021353 -4.001193
-0.7969997 -6.324787 -3.555027
-4.29822 -5.731867 -2.463564
-4.867153 -4.20577 -1.851197
-3.244691 -3.481778 -3.075963
-2.054447 -3.705673 -3.119545
-3.39088 -4.883567 -2.949367
-1.353765 -5.393025 -4.589374
-1.788669 -4.506249 -4.35849
-4.025174 -4.835309 -2.181109
-3.433897 -3.413461 -2.354547
-5.20805 -4.372777 -1.152568
-1.889 -4.623446 -4.315343
-2.812199 -3.940303 0.4882272
-5.185242 -4.709689 -1.687072
-4.423311 -6.276364 -3.942799
-0.4012679 -4.235542 -2.924387
-2.948239 -5.177792 -2.696153
-3.382321 -4.865462 -1.690851
-2.539549 -4.324946 -3.468939
-1.312795 -6.06519 -4.542099
-1.122109 -4.330626 -2.236989
-0.3803982 -3.936693 -2.802227
-1.658492 -5.103077 -2.217457
-0.6590486 -2.800959 -3.529232
-2.217052 -5.553734 -2.15394
-1.163589 -3.664033 -2.866287
-2.041018 -2.201371 -1.060382
-1.101178 -5.028369 0.06959386
-4.581396 -4.027942 -1.008814
-2.065869 -5.10582 -2.91189
-1.054867 -4.943961 -1.615878
-5.051473 -6.1551 -3.086412
-5.01555 -6.333632 -4.806859
-1.536054 -4.084358 -1.621742
-1.546059 -3.971522 -2.761441
-0.7663072 -3.785473 -1.302858
-1.76985 -3.697745 -2.258781
-0.4370262 -4.83534 -1.731486
-2.760276 -4.914248 -2.813104
-4.319268 -6.22504 -0.9076506
-1.343143 -4.548666 -3.004341
-2.491622 -4.562268 -3.265695
-1.785454 -4.729476 -1.925472
-3.331092 -5.251323 -2.299751
-1.755548 -4.416628 -2.928222
-2.225704 -4.73278 -1.970435
-1.633643 -5.035744 -5.071063
-4.70469 -6.316294 -1.63283
-1.793356 -5.055583 -1.996728
-2.235557 -5.000536 -1.178441
-4.785639 -5.560025 -1.535773
-1.171627 -5.52739 -1.468266
-2.113428 -4.955457 -3.059476
-3.97177 -4.813246 -1.944599
-1.908963 -5.431731 -4.45465
-2.120501 -5.133919 -4.374217
-4.208052 -5.630395 -1.743612
-2.125972 -6.386039 -3.695845
-5.181933 -5.623247 -2.263172
-2.382867 -4.991596 -1.515444
-1.465963 -5.765529 -1.621593
-1.184136 -3.534254 -4.920763
-1.827205 -4.103779 -2.958387
-1.145452 -6.113526 -6.415289
-2.311392 -4.045005 -1.793145
-4.950139 -6.189505 -3.255674
-1.08449 -4.008302 -2.518986
-3.844466 -4.970817 -1.627429
-2.885101 -5.913613 -1.175323
-4.91846 -5.847959 -1.664388
-1.447603 -6.157743 -2.219613
-3.078629 -4.232061 -3.245739
-1.009261 -3.876641 -4.606627
-5.001564 -2.295191 -2.644149
-2.052115 -4.768367 -4.292641
-0.7594733 -4.812644 -4.591375
-3.918721 -6.154617 -2.232631
-2.58009 -4.954285 -2.79753
-3.297259 -7.278812 -3.071965
-1.607306 -4.946299 -2.247415
-4.789149 -4.958364 -2.534234
-1.187905 -4.78723 -2.018334
-1.689698 -4.719216 -2.554324
-1.510465 -4.658113 -2.53882
-1.052127 -5.934174 -2.60421
-3.706812 -5.252556 -0.02678026
-3.575838 -5.366471 -1.942647
-3.203182 -6.581686 -4.015872
-2.733751 -4.64527 -3.112732
-4.091796 -4.770415 -2.504416
-2.620886 -5.112248 -4.410397
-5.062439 -6.525133 -2.574787
-3.680655 -4.087711 -0.1390134
-3.957675 -4.70753 -0.8176655
-2.019551 -4.375535 -2.65576
-2.968673 -4.666883 -3.982621
-1.862742 -5.115628 -3.532576
-4.470531 -3.711162 -1.219823
-0.5479349 -5.78992 -2.081483
-2.444591 -4.171629 -1.426528
-2.779203 -6.163099 -3.880368
-1.192817 -5.023012 -2.527493
-1.280279 -6.049635 -3.018052
-2.471289 -4.68652 -1.783035
-1.579969 -5.004663 -2.661851
-2.292349 -3.317425 -3.521491
-4.26527 -5.405308 -1.469693
-1.004918 -4.838873 -4.419595
-3.518716 -3.598644 -1.580685
-2.668471 -5.34347 -4.257492
-4.522808 -6.244433 -2.119183
-1.429328 -2.709301 -0.3547848
-3.168646 -4.005303 -1.849815
-3.120381 -4.791691 -5.096303
-5.764414 -4.691194 -0.8756427
-2.818337 -4.039176 -1.397831
-1.905947 -4.956865 -2.806532
-2.810712 -5.588644 -1.76681
-3.29896 -4.827352 -1.599109
-3.291452 -4.803255 -4.786531
-3.300418 -5.013457 -1.842046
-1.72955 -4.312673 -1.32257
-4.904666 -5.21017 -2.539898
-3.456435 -5.130614 -0.9295694
-2.446381 -4.684036 -3.881268
-4.073843 -4.897913 -2.754403
-3.331416 -5.375165 -2.465551
-1.689726 -5.080829 -4.937678
-2.553329 -4.796884 -3.524496
-3.833581 -6.046036 -2.271512
-4.238086 -4.667855 -1.390715
-1.527592 -5.124248 -2.645282
-3.402148 -4.864402 -1.843662
-4.747332 -6.014841 -1.811658
-1.53404 -5.565485 -3.247463
-2.996196 -5.245496 -1.711026
-1.62409 -4.895737 -4.110565
-1.766556 -5.49523 -2.866502
-1.288172 -5.285703 -3.173455
-1.472317 -5.927521 -2.752516
-1.192263 -5.505301 -3.020036
-1.729413 -5.877794 -4.100678
-2.34815 -4.896664 -3.236535
-1.879129 -4.465481 -5.353868
-4.369524 -2.68642 -1.133861
-5.061983 -6.432495 -1.603163
-1.987215 -4.849372 -4.86932
-4.753182 -5.074222 -1.708291
-4.046947 -3.686487 -2.18363
-3.335703 -5.342642 -1.218694
-3.728214 -5.011794 -2.130487
-3.31495 -5.084915 -2.118541
-3.143967 -5.510715 -3.137516
-2.367037 -4.918982 -2.186206
-2.024069 -5.531555 -1.657308
-3.139798 -5.096258 -2.520359
-2.722172 -4.519091 -2.918556
-2.694495 -4.520589 -1.007951
-5.080709 -6.13193 -2.008149
-4.330869 -5.242666 -1.102455
-2.211977 -6.907511 -5.810879
-4.230105 -5.012107 -6.228508
-2.13788 -5.197619 -4.856272
-3.551606 -5.664684 -1.833597
-3.905544 -5.220212 -3.179358
-3.888731 -6.14058 -0.8842391
-2.187186 -5.150859 -4.69709
-2.938905 -6.491512 -1.623564
-2.007086 -4.128306 -1.192718
-1.740086 -3.411572 -3.875364
-0.5733685 -5.425738 -3.625804
-1.628658 -4.980029 -2.921184
-3.400348 -4.793954 -1.69742
-1.107989 -6.748996 -3.641359
-2.346091 -5.186603 -2.593187
-3.012193 -4.696854 -2.855436
-4.613178 -5.395335 -2.155293
-3.059776 -5.60566 -2.645923
-1.930162 -4.398157 -4.354023
-1.425175 -4.660525 -3.590038
-2.60762 -5.042346 -3.715546
-2.123443 -5.090845 -4.13472
-3.026421 -6.276486 -2.729854
-4.738617 -5.20251 -2.462292
-2.23539 -5.838216 -4.919561
-1.082528 -5.535517 -3.702867
-3.127023 -6.671128 -4.016342
-2.20673 -2.617966 -0.9090807
-1.841262 -4.446033 -1.134478
-1.062415 -3.949728 -2.316245
-2.511062 -4.294125 -1.393897
-1.812285 -3.947517 -1.850649
-0.9026126 -3.050016 -1.481524
-0.5854521 -3.740656 -0.7147925
-2.222318 -4.197145 -2.400479
-2.365456 -2.888514 -1.20057
-1.456674 -5.278716 -6.319364
-1.163759 -4.630592 -3.127285
-0.3287112 -2.223899 -2.840353
-0.8937367 -2.335162 -1.35434
-0.887198 -2.795888 -1.607838
-0.7528905 -4.261607 -2.399842
-1.413601 -2.685002 -2.402459
-0.461639 -3.022431 -3.277806
-1.176469 -4.197409 -2.576598
-2.822749 -2.844391 -0.3613405
-1.406936 -2.450151 -1.530639
-2.0102 -3.988783 -1.332341
-0.7133782 -4.478123 -3.305208
-3.521029 -1.508763 -3.435023
-0.3989392 -2.055629 -2.930102
-1.351205 -3.447863 -1.904473
-1.441374 -4.312753 -2.346448
-3.564224 -4.012609 -1.221284
-1.495652 -3.581633 -3.46025
-2.491071 -4.111717 -2.385935
-2.437808 -3.803615 -3.352534
-2.823412 -2.917489 -0.7727193
-4.63382 -3.173133 -1.677041
-0.9409034 -2.704072 -3.189974
-3.348326 -3.693362 -0.8406742
-1.528888 -3.212976 -3.001428
-1.951436 -4.364065 -1.676516
-1.319492 -3.907549 -2.567505
-1.51227 -3.940529 -2.133178
-2.642941 -4.289914 -2.181549
-1.983989 -4.091316 -1.435234
-1.38428 -4.844543 -2.685101
-1.291668 -3.249412 -1.855943
-1.391089 -3.834514 -2.510241
-3.244401 -4.525414 -2.167756
-4.276117 -5.894679 -1.604825
-4.450711 -5.104699 -0.5921772
-1.746032 -4.286373 -1.213984
-3.6039 -5.303625 -1.53097
-2.006256 -2.768393 -0.5971502
-0.7732171 -4.349977 -2.082098
-2.630971 -4.10241 -0.0406799
-1.29304 -3.448279 -1.707973
-1.310023 -4.754744 -2.603562
-1.3144 -4.892232 -2.096535
-2.990964 -2.765115 -1.304357
-1.382921 -4.597682 -2.71633
-2.202927 -4.641513 -3.31044
-1.587763 -4.287097 -4.322353
-2.107633 -3.229667 -0.6194086
-0.1601498 -4.397902 -0.5855566
-2.860859 -4.415662 -1.317702
-1.245458 -2.509089 -1.684015
-1.619825 -4.16588 -1.913737
-1.916567 -5.388556 -2.700235
-1.061764 -4.33383 -2.403479
-3.81133 -3.025173 -2.051664
-0.8967337 -3.088225 -2.895664
-2.876251 -3.96976 -1.445738
-1.010273 -4.21655 -2.362301
-1.940935 -4.442747 -0.8115984
-1.969365 -3.664923 -1.27704
-1.735507 -3.302347 -1.527924
-1.371279 -4.859603 -3.295421
-2.914793 -3.430736 -0.4911107
-1.491739 -2.348869 -3.679938
-3.006871 -4.501315 -0.6584279
-3.226244 -5.468291 -0.5585319
-0.7003879 -3.844007 -2.453717
-3.208061 -4.95117 -1.463935
-1.712844 -3.333161 -2.526954
-0.6058743 -5.401625 -1.585186
-3.12946 -3.683172 -1.798445
-1.841422 -4.35504 -3.59961
-1.500325 -4.497306 -2.286473
-2.917107 -4.645548 -1.78994
-2.149085 -5.287235 -4.382565
-4.000412 -4.107039 -0.7887726
-2.537025 -4.773455 -3.587655
-4.803436 -2.796124 -0.05512921
-2.48095 -3.858237 -2.744258
-2.291213 -4.360644 -4.664857
-1.71437 -4.449579 -3.043629
-4.091969 -4.921075 -1.721772
-2.209722 -3.875682 -2.465107
-2.788443 -4.950388 0.2215823
-2.46711 -3.543528 0.2481137
-2.692238 -4.75043 -4.223787
-1.448917 -4.572156 -2.5663
-2.683211 -4.540394 -3.789168
-0.110187 -4.741628 -2.230781
-2.213331 -4.631895 -0.3810245
-4.4589 -5.375971 -1.973203
-2.066233 -3.682786 -1.075686
-5.056705 -5.987668 -1.985943
-2.60248 -5.225319 -2.587001
-1.903741 -5.351881 -2.127537
-1.346412 -3.387242 -1.058631
-4.039138 -4.688015 -1.689991
-1.416518 -4.661611 -2.399284
-1.459634 -4.511922 -1.898161
-1.346024 -4.954412 -0.7154139
-5.109449 -4.838972 -2.214232
-1.049057 -4.948657 -1.645511
-4.717467 -5.625625 -2.160726
-1.090625 -3.743546 -2.830635
-2.084363 -3.626351 -1.723065
-5.137654 -5.166015 -2.015841
-3.088313 -3.79925 -1.524452
-1.050338 -3.803462 -4.36021
-1.13825 -4.817685 -5.857087
-1.278628 -2.948363 -2.579112
-1.402816 -4.809178 -3.71925
-2.533695 -4.749621 -2.72579
-3.341366 -4.796446 -1.980802
-2.163589 -4.076076 -3.041615
-4.229406 -4.489722 -1.338988
-0.6926574 -3.773366 -2.402024
0.2377219 -4.862356 -1.361769
-5.020479 -3.4338 -2.495203
-3.162888 -4.948669 -1.945398
-1.036881 -3.015278 -3.536577
-1.16957 -4.728439 -4.142513
-1.95701 -4.506311 -0.4013711
-4.332962 -2.80838 -1.44354
