RBuffer (Rotation Quaternions):
-0.06270131 0.8367838 -0.1128902 0.5320875
-0.07164462 0.07533745 0.7863413 0.6089817
0.6023951 0.3515182 -0.5114623 -0.5019575
-0.08373913 -0.1069637 0.7155998 -0.6851739
0.5910398 0.3558948 0.6982616 0.1908968
0.2709397 -0.5934412 0.6788761 -0.3369664
0.4423487 -0.4249499 -0.180942 0.7687685
0.6615421 -0.4079351 -0.2796879 0.5636716
-0.1533823 0.5737094 0.04692927 0.8031992
-0.1096554 0.7970615 0.03925494 -0.5925603
0.9834353 0.03234546 0.05872038 0.1684058
-0.3472416 0.697338 0.4362895 -0.4503269
-0.3224024 0.7052002 0.2237115 -0.5905102
-0.3956006 -0.5018349 0.29071 0.7121443
-0.285704 -0.5389623 0.2702726 0.7448795
0.4192299 0.6495036 0.2292203 0.5914807
0.1785164 0.7481624 0.03690432 0.6379834
0.1955769 -0.6591834 -0.09968473 0.7192286
-0.03564604 0.09382456 -0.496888 0.861991
0.4807028 -0.4591424 -0.4744807 0.5770451
0.3584604 -0.570378 -0.3001979 0.6753192
0.6983023 0.218161 -0.6608897 -0.1673448
0.0653756 0.03155034 -0.3017412 0.9506223
0.06531346 0.03443595 -0.1873002 0.9795237
0.109321 -0.04430131 0.2691768 0.95584
0.7437785 -0.1237577 0.6458482 -0.1198237
-0.655723 0.07759908 0.747437 -0.07309966
-0.6936489 -0.06572786 0.7155732 0.04985886
0.03299444 -0.07822829 0.788501 0.6091451
0.3829428 0.6287845 -0.4107842 -0.5378116
-0.5975751 0.2488738 0.7069187 -0.2850118
-0.5574214 0.3590157 0.6117826 -0.4314059
0.7234544 -0.1883386 0.637419 -0.1866523
0.7468435 -0.1829747 0.6230496 -0.1433671
0.7068421 -0.07017152 -0.7033955 0.02616976
-0.1917532 -0.1417119 0.8639057 0.4436387
0.3601981 -0.5656738 -0.1204465 0.7319584
0.671881 -0.2095595 -0.6402994 0.3076971
0.7463194 0.06460559 -0.6571673 -0.0834541
-0.4607773 0.5880454 -0.4913692 0.4477086
0.09486302 0.7403781 -0.07733714 0.660954
-0.6343322 0.1250919 0.7546745 -0.1115385
-0.2755268 0.685755 -0.3788963 0.5570122
0.5951332 -0.4540986 0.5705236 -0.3378072
-0.04025653 0.7234424 -0.2209312 0.6528398
-0.6089543 0.1444492 0.7433589 -0.2360648
0.5841004 0.2313279 0.6843818 0.370048
0.1213262 0.1859235 -0.6811354 0.6976867
0.3847061 -0.1636325 0.7327954 0.5368766
0.07873736 0.07757425 0.7840946 0.6107194
0.610804 0.623341 -0.3813308 0.304879
0.5595424 -0.5263876 0.4533975 0.4519504
-0.6646957 0.7400581 -0.05274924 -0.08781296
-0.6313438 0.6633625 -0.2561328 -0.3094364
-0.255446 -0.3674771 0.643518 -0.6209608
0.476344 0.5553296 -0.4994603 0.4639449
0.5009557 -0.3553524 0.6146701 0.4949228
0.1853038 -0.09870397 0.7426605 0.6359051
0.5436742 0.4766242 -0.5360395 0.4357859
0.7319604 0.5380145 -0.3844514 0.16423
0.2614607 0.003236811 0.7508253 0.6065387
-0.6134518 0.7369839 -0.2103911 -0.1904394
-0.4609604 -0.4442341 0.5683462 -0.5168696
0.04956668 0.08964788 -0.6377331 0.7634152
0.07467116 0.06648802 0.7624655 0.6392572
0.6807985 0.5256621 -0.4380173 0.2614066
0.6089209 0.5019794 -0.4968237 0.3611069
-0.0468956 0.0389105 -0.4950344 0.8667338
-0.009607957 0.05980678 -0.4852393 0.8722807
0.03270093 0.07828098 -0.4961048 0.8641081
-0.5944488 0.7770432 -0.2012911 -0.04812816
-0.5864094 0.6594574 -0.4703517 -0.00303438
-0.03655156 -0.6022391 0.7629738 -0.2320406
0.5472887 -0.5369692 0.6158295 0.1813644
-0.4507871 0.65018 -0.5813681 -0.1899157
-0.6284986 0.7710828 0.03620036 -0.09544721
-0.6436236 0.7530353 0.1061903 -0.08608188
-0.6606822 0.7295451 0.1654316 -0.0624128
-0.6773401 0.7018086 0.2201276 -0.01479035
-0.5005808 0.8597545 0.06588666 -0.07681007
0.7147238 -0.6751689 -0.1715361 0.06238543
-0.105752 -0.6100648 0.1175101 0.7764204
0.6757064 -0.1858924 0.7044149 -0.1125356
0.7628531 0.08633903 -0.6340153 -0.09287217
0.4746809 0.5005604 0.4842092 0.5381997
-0.2767446 -0.6074414 0.214685 0.712978
-0.289344 -0.6001045 0.2151643 0.714044
-0.12715 0.751045 -0.2497417 0.5978236
0.4615288 -0.5387842 -0.4339607 0.5553203
0.7036928 -0.1216926 -0.6913205 0.1099232
0.5324579 0.3007162 0.6965145 0.3754006
0.4989322 0.4251906 0.5873014 0.4747174
0.7601081 0.1855546 -0.603165 -0.1549094
0.6441405 -0.2836495 0.6898359 -0.1695649
0.584407 -0.3907104 0.6552731 -0.2764614
-0.2376159 -0.6170905 0.243607 0.7095023
0.4523691 0.5420533 0.439161 0.555588
0.5975463 0.4617553 -0.4895104 -0.4360045
0.6668065 -0.116999 0.7359689 -0.005475724
-0.1309792 -0.6020325 0.1882082 0.7648391
0.7044873 0.3602165 -0.5258151 -0.3121861
0.6406251 0.04466191 0.7523222 0.1470238
-0.2625031 0.6846489 -0.3443607 0.5863137
0.7227313 0.2932683 -0.5973035 -0.1867662
0.6300702 0.4450561 -0.5350159 -0.3445204
0.4852675 0.4965031 0.4370225 0.5718491
0.7531482 0.1427323 -0.6403601 -0.04831353
-0.3588806 0.6231004 -0.3521436 0.5991206
0.1769017 -0.6435574 -0.1514787 0.7291048
0.6306947 -0.3127127 0.6622618 -0.2566014
-0.2511318 0.6568573 -0.2692649 0.6580027
0.3495941 -0.6006118 -0.3615256 0.6215695
0.6543276 -0.2762069 -0.6397266 0.2937938
-0.2421126 0.7432901 0.02753499 -0.6230114
0.02536044 0.7248225 -0.1742586 0.6660503
0.3436594 0.653771 0.3767439 0.5590579
-0.377771 0.8269054 0.04794559 -0.4137845
-0.3172106 0.8952534 0.04951879 -0.3089442
-0.3604929 0.9030049 0.01558497 -0.2332036
-0.3844464 0.7320441 0.03261372 -0.5614701
-0.4713051 -0.5271251 0.3859889 0.592472
0.3437269 0.8329021 0.02912297 0.432756
0.4027318 0.684066 -0.2732121 -0.5433378
0.5551532 0.4497307 -0.5440882 0.4399035
0.7195174 0.5423145 -0.4026079 0.161544
0.2762859 0.03696482 0.7440546 0.6071922
-0.4639888 -0.417454 0.5744698 -0.5295572
0.04419188 0.09030098 -0.5999324 0.7937089
0.6738927 0.5117224 -0.4606185 0.2680283
0.6176976 0.471906 -0.5156134 0.3604125
0.6949192 -0.5500624 0.312418 0.3419263
-0.6036847 0.7611398 -0.1966131 -0.1325681
0.6095057 0.5209056 0.4601889 0.3812955
0.347526 0.5920826 0.5040586 0.5240121
0.3527279 0.5948277 0.3963135 0.6039029
0.3632067 0.6187122 0.1869283 0.6710691
0.3594514 0.6260723 0.1293282 0.679781
0.3264465 0.6337591 0.08764358 0.6957734
-0.1452666 -0.6686739 0.2751696 0.675318
-0.184959 -0.6671005 0.2127057 0.689582
-0.1490783 -0.6797441 0.2050064 0.6882557
-0.09414542 -0.6621978 0.2111675 0.7127684
-0.07385693 -0.6540227 0.1980718 0.726338
-0.04500084 -0.609087 0.1671913 0.7739735
0.4338539 0.5193802 0.35515 0.6448902
0.5341964 0.5368776 0.3794798 0.5314054
0.7101142 0.2587944 -0.5904776 -0.2830184
-0.6266249 -0.4400933 0.6412708 0.04930127
0.4997288 -0.03527538 0.7257645 0.4714792
0.7872155 0.3801199 0.1605179 0.4582953
0.3690422 -0.05619501 0.7390185 0.5608042
0.7497509 0.5705202 -0.3310559 0.0527472
0.7618822 0.5595373 -0.3165734 0.07895991
0.7714618 0.5466644 -0.306864 0.1088071
0.7024354 0.6369735 -0.2644727 0.1757938
0.6666262 0.6979657 -0.1948314 0.1746252
0.6523529 0.7098538 -0.1720787 0.2023169
0.2819532 0.7274462 -0.466617 -0.4166449
0.6661988 0.7450785 0.03189513 -0.004461331
0.5378545 0.5278751 -0.5330158 0.3846485
0.6516255 0.6239803 -0.3085423 0.3013874
-0.4479719 -0.4772066 0.6348041 -0.410632
-0.1623771 -0.279164 0.7746248 -0.543744
-0.03436071 -0.09112759 0.7978364 -0.5949554
0.6652238 0.6700214 -0.1985322 0.2629322
-0.3549323 -0.4546362 0.6820898 -0.4495357
-0.0878075 -0.1483295 0.808297 -0.562978
0.6104217 0.5751003 -0.4208951 0.3456765
-0.2070894 -0.3800354 0.7302986 -0.5285367
0.6648536 0.7406366 -0.03684094 0.08983167
0.04431773 -0.5236812 0.2242612 0.8206709
-0.274562 -0.3133839 0.7058877 0.5728252
-0.09527148 0.04479548 0.7067303 0.6996061
0.4894585 0.4117483 0.5091658 0.5758852
0.5563108 0.3887076 0.4261827 0.5981579
0.4499656 0.6385235 -0.5642804 -0.2672193
0.6237904 0.7697674 0.0724085 0.1144582
0.4746059 0.4903995 0.4357111 0.5868674
-0.3303941 -0.5562854 0.5616208 0.5157212
-0.526109 -0.4476591 0.4022188 0.6008582
0.5443823 0.2593687 -0.5275014 0.5984297
0.5362416 0.3018197 -0.5320994 0.5815668
-0.5581646 -0.3440178 0.5619568 -0.5042902
0.6349719 0.4030721 -0.5919202 0.2897825
0.6444088 0.495558 -0.5485136 0.1956842
0.652347 0.5400636 -0.5225957 0.09832845
0.6525218 0.5695947 -0.499719 0.007616488
0.5955289 0.6344896 -0.4637387 -0.1664772
0.532863 0.6381483 -0.4880464 -0.2657714
0.3878444 0.5856384 -0.5493646 -0.4525514
0.4603997 0.5527424 -0.5098858 -0.4717248
-0.4354813 -0.5232648 0.4637586 0.5669903
0.3586204 0.6270202 -0.3884634 -0.5721303
0.3415408 0.6897507 -0.376946 -0.5152723
0.3904635 0.8578694 0.07554293 0.3254097
-0.5551078 -0.2866878 0.558033 -0.5461361
0.5806887 0.3772133 -0.5496585 0.4673182
0.6158739 0.4494859 -0.5423012 0.3529463
0.6447392 0.4963748 -0.5212355 0.2573655
0.6722606 0.5434336 -0.4777821 0.1564275
0.8152277 0.3645499 0.1336942 0.4296892
-0.1135637 -0.2918568 0.8153435 0.4869679
0.776898 0.5876446 0.1167629 0.1935712
0.743201 0.6496079 0.1013467 0.1240586
-0.4946349 -0.4919575 0.4873388 0.5251809
-0.4950695 -0.4618176 0.4227215 0.6024426
0.4208312 0.625908 0.3223403 0.5720462
-0.5170243 -0.4633516 0.3793537 0.6116223
-0.5049512 -0.5231521 0.3465161 0.5926742
-0.481269 -0.5441585 0.3408747 0.5967211
-0.3738649 -0.5609872 0.3470156 0.6519957
0.0557239 0.1227172 0.4669834 0.8739346
-0.1285669 -0.5313318 0.3045596 0.7800002
0.3124471 0.796789 -0.2390641 -0.4586419
-0.1113155 -0.2644178 0.3992649 0.8707924
-0.4182932 -0.4923598 0.5311769 0.5481458
0.6059117 0.7928308 0.02107347 0.06201575
0.009030437 -0.3229193 0.4136722 0.8511855
0.3867805 0.876359 0.07330126 0.2775289
0.2398912 0.8475458 0.08176938 0.4662961
0.3996234 0.609478 -0.3884577 -0.5638602
0.01256655 -0.1398052 0.5132617 0.8466752
0.4524675 0.8730069 0.07465722 0.1660067
0.7687597 0.6065761 0.1891429 0.07279309
0.7064744 0.6499355 0.2539275 0.1183156
0.6863422 0.6812854 0.2163958 0.1340046
-0.01186372 -0.07887667 0.4561186 0.8863371
-0.06174055 -0.1330637 0.6501495 0.7455117
-0.08428299 -0.1868748 0.5684991 0.7967326
0.5688147 0.7853743 0.1826764 0.1620685
0.6256393 0.7386721 0.1927878 0.1605362
-0.1189587 0.05529667 0.6823351 0.7191731
0.7368062 0.6528686 0.05084801 0.1682072
0.4638505 0.6384237 -0.5502456 -0.2729239
0.784184 0.6086464 0.1005124 0.06709822
0.6902171 0.7044078 0.1255773 0.1078892
-0.5166496 -0.438079 0.5769615 0.4563719
-0.435564 -0.5096518 0.6133136 0.4175948
0.6307968 0.3906844 0.4131183 0.5280097
0.3648941 0.5893075 -0.5807385 -0.4269796
-0.5267878 -0.4360872 0.4278056 0.5910203
-0.5369673 -0.4449357 0.4112261 0.587019
0.510109 0.3838059 0.4704854 0.6092005
0.4570358 0.4508946 0.5590744 0.524641
0.7380745 0.6472215 0.1634405 0.0981698
0.6370213 0.7346291 0.1921287 0.1327043
0.4990735 0.8419619 0.09978746 0.1790762
0.5324174 0.5101413 -0.4799959 -0.4752802
-0.3345188 0.6460277 -0.5127103 0.4559312
-0.2341025 0.6913475 -0.4047922 0.5507975
-0.08151045 0.7120105 -0.3224635 0.6183966
0.08591487 0.7401198 -0.1822093 0.6415926
0.2182964 0.7258366 0.01064997 0.6522226
0.2606247 0.6729197 0.1376358 0.6784617
0.2712998 0.6524379 0.171863 0.6864285
0.4377776 0.5502092 0.361019 0.6126059
-0.3228977 0.6623027 -0.4643362 0.4914103
-0.2342242 0.6679891 -0.3785952 0.596318
-0.04357603 0.6848021 -0.3122959 0.6569768
0.1474973 0.7129982 -0.1639273 0.6655868
0.2765266 0.7044084 0.004132982 0.6537007
0.2712877 0.6754138 0.04932489 0.6839489
0.2278675 0.8025327 -0.004799746 0.5513571
0.2112736 0.8277602 -0.061769 0.5161019
0.2301773 0.8385048 -0.04514151 0.4918235
0.3288122 0.9032415 0.02786864 0.2743366
0.3365777 0.7199786 -0.2911154 -0.5325392
0.4527485 0.8906002 0.02514461 0.03489584
0.6767256 0.1096805 0.7192275 0.1128027
0.6507051 -0.3602078 0.6040887 -0.2861993
-0.1905562 0.7227124 -0.2092887 0.6305341
-0.6341946 0.1886934 0.7197074 -0.2102694
0.2962556 0.6929891 -0.3428248 -0.5607761
0.5480641 0.5215647 -0.4740951 -0.4503663
0.6593932 0.2711401 -0.6421785 -0.2815853
0.6769981 0.1828628 -0.6759425 -0.2265752
0.5466284 -0.5192801 0.5491691 -0.3604982
-0.1044687 -0.7016733 0.0249582 0.7043563
0.7173832 -0.03619501 0.6944377 -0.04251562
0.4875326 0.4150042 0.6238666 0.4481898
0.4155227 0.5147983 0.300256 0.6871462
0.3351665 0.6791025 0.2792151 0.5903575
0.6342986 -0.3821439 0.6256835 -0.2452577
0.7258832 0.05573152 -0.6659679 -0.1627083
-0.03641416 -0.6806224 -0.05366084 0.7297586
0.6918217 -0.2010855 0.6829309 -0.1206351
0.4907234 0.280076 0.7459798 0.3525082
-0.6925519 0.06650614 0.7182058 -0.01136449
0.6545147 0.4414317 -0.401286 -0.4644545
0.7366796 0.2408259 -0.5416152 -0.3255134
0.52881 0.4786789 0.4271528 0.5556681
0.5728303 0.4602614 0.4039654 0.5448274
0.5627179 0.5010232 0.3538047 0.5542079
0.4146683 0.5489659 -0.5065452 -0.51971
-0.4691938 -0.4948017 0.4820493 0.5501425
0.4201897 0.6057378 0.5206832 0.430594
-0.08717323 0.1040602 0.7317069 0.6679649
-0.07851433 0.1496971 0.7811751 0.6009922
0.7638655 0.6377667 0.06342512 -0.0757654
0.6825508 0.7273229 0.05703846 -0.04327113
-0.0375917 0.06288744 0.6211166 0.7802858
0.7818956 0.6040674 0.03824096 -0.1492629
-0.0809732 0.1637545 0.7670447 0.6150367
0.7611851 0.6360193 0.02176748 -0.1249109
0.7541047 0.646739 0.02206382 -0.1121064
0.7095697 0.6959134 0.08409765 -0.07171474
-0.5246346 -0.4740696 0.4116338 0.5749556
-0.5754197 0.8054485 -0.1050305 -0.09546445
-0.6022531 0.7490407 -0.2457925 -0.125758
0.4641326 0.1268782 -0.5620812 0.6727166
-0.6224859 0.7777119 -0.04609591 -0.07450302
-0.5747846 0.6618954 -0.4664637 -0.1180201
0.692853 -0.6518762 0.2677194 0.1527691
0.7024392 -0.7009251 0.108065 0.06004309
-0.6258722 0.1268262 0.7338997 -0.2314958
0.7517036 -0.242272 0.6064074 -0.09228142
-0.6005735 0.1247292 0.7636344 -0.2015355
-0.02506782 -0.1813802 0.7812885 -0.5967086
0.07620252 -0.1130812 0.7331088 -0.6663013
-0.5158343 0.8407657 0.01611196 -0.1636103
-0.4906732 0.8655438 0.03632018 -0.09356564
-0.08424376 0.09043939 -0.5105456 0.8509212
-0.6807165 0.7110613 0.002313509 -0.1761004
0.7718548 -0.6135855 -0.08939043 0.1405785
-0.03277067 0.0385538 -0.4926115 0.8687771
-0.07104676 0.07206386 -0.4398525 0.8923502
-0.03533734 0.04619557 -0.5679168 0.8210284
0.7270374 0.5000083 -0.2492397 0.3991088
0.1148943 -0.4138631 0.7593246 0.4888175
0.6710223 0.2028314 0.01788199 0.7129297
0.6789588 0.1677043 0.05297344 0.7128001
0.1417803 -0.2636561 0.8129084 0.4995634
0.06824483 -0.0110132 0.8389534 0.5397946
0.07578842 0.7459441 -0.6455306 -0.1453053
0.6258836 0.2146927 0.156515 0.7332664
0.1231744 0.7130498 -0.6510433 -0.2291956
0.1361638 -0.112076 0.8158618 0.5506976
0.01330092 -0.02051143 0.5177785 0.8551654
0.5213228 0.320115 0.2425034 0.7529548
0.8884561 0.4428687 -0.02741976 -0.117308
0.6195905 0.4295336 0.6360616 0.1644206
0.7041356 0.3132351 0.189576 0.6083894
0.1482071 -0.108103 0.766662 0.6152866
0.5465864 0.4561692 0.311063 0.6295971
0.1908743 0.7204741 -0.5926008 -0.3054642
0.5047025 0.4529994 0.3199601 0.6615832
0.2370148 0.7304365 -0.4872165 -0.4158204
0.6236804 0.2956531 0.1966534 0.696376
-0.5559911 -0.1950221 0.7380878 0.3287347
0.07482707 0.003685503 0.8880708 0.4535609
0.5267164 0.4616004 0.4401853 0.5619001
0.5007284 0.5422888 0.4782031 0.4759366
0.5389228 0.4577867 -0.4921544 -0.5077179
0.3798106 0.5710889 -0.5044314 -0.5245477
0.3464153 0.602935 -0.4659638 -0.5471229
0.3246415 0.6424992 -0.4069566 -0.5623068
-0.004672898 -0.05765966 0.4899989 0.8698014
-0.01000018 -0.01520637 0.6633522 0.7480859
0.001404997 0.0133867 0.6793008 0.7337364
0.7662514 -0.6281047 0.1154755 0.0707711
0.08050807 0.145702 0.7848964 -0.5968476
0.6951429 -0.5000731 -0.3570586 -0.3731116
0.6614557 -0.4855983 0.3635488 0.4410248
-0.220525 -0.1811016 0.7846773 -0.5503203
-0.4433223 0.2874855 0.5938746 0.6067375
0.6788813 0.5991407 0.3567975 -0.2298829
0.332264 -0.2422355 0.6488445 0.6402526
0.6048261 0.6252102 -0.4213634 0.2564186
0.5842274 -0.3934406 0.4830508 0.520139
-0.4700893 -0.5171002 0.6105238 -0.3726713
0.732927 -0.5525489 -0.2511371 -0.307307
-0.2577897 0.6278445 0.7274441 -0.1009001
-0.4380012 0.5607871 0.6593433 -0.2427739
0.6476743 -0.164603 0.3875366 -0.6350111
0.6062157 0.5475092 0.4802398 -0.3195401
0.6206128 -0.4219381 -0.4490555 -0.4849298
-0.02281527 0.1159838 0.7214684 0.6822832
0.7399782 0.6684264 0.0523748 -0.05380749
0.1024305 -0.001129727 0.706767 0.6999907
0.6868771 0.6549792 -0.2696133 0.1628209
0.4902768 -0.3203664 0.568628 0.5776299
-0.5157561 -0.5527292 0.5605718 -0.3380018
-0.2487811 0.1970161 0.6844043 0.656417
0.731538 0.6420124 0.1930149 -0.124166
-0.5167493 0.5024429 0.4541759 0.5236846
0.7100751 0.6746118 0.170441 -0.107898
0.7018718 0.07344187 -0.002151326 0.7085037
0.7239129 -0.5898083 0.2060522 0.2926065
0.03147766 -0.03544607 0.7636696 -0.6438644
0.6178015 -0.5889812 -0.3486826 -0.3870953
-0.3590408 0.5842764 0.6602141 -0.3063134
-0.3874066 0.5740796 0.6449951 -0.3230014
0.7072182 -0.06068806 -0.1687623 0.6838703
0.6623607 0.6414186 0.3057261 -0.2374702
-0.373026 0.6523415 -0.6175898 0.232131
0.4499275 0.5273391 0.5126703 -0.5066041
0.4721673 -0.4745726 0.3823177 0.6369238
0.7417062 -0.1077318 0.1798245 -0.6371255
-0.4069038 0.5281142 0.6714241 -0.3235957
0.5374953 -0.4881533 0.5043858 -0.4673329
-0.5226954 0.5654896 -0.3178683 -0.5531461
0.623657 0.2190462 0.1354838 0.7380479
-0.3235955 0.6441987 0.6521496 -0.2345096
-0.4410542 0.3512378 0.5166174 0.6443677
0.01942189 -0.04775309 0.7694929 -0.6365714
0.5642208 -0.4252879 -0.5331518 -0.4653323
0.7257974 0.6503964 0.1903539 -0.1181863
0.7597551 0.05530596 0.01263892 0.6477295
-0.1997451 -0.2302439 0.754739 -0.5809118
-0.1450836 0.6132708 0.7619198 -0.1494252
0.6785613 -0.2413113 0.3131148 -0.619098
0.6316489 -0.3021981 0.4201462 -0.5772113
-0.04091174 0.01495516 0.7580368 0.6507554
0.08617404 -0.07698123 0.7472273 0.6544458
-0.1819682 -0.625908 0.7406433 0.1630156
0.7455803 -0.08198355 -0.1471076 0.6447853
0.6846989 0.6050887 0.3160753 -0.2552477
0.5827217 -0.5157293 0.3215379 0.5395108
-0.04044657 0.6853561 -0.6806927 -0.2555552
-0.1014516 0.7183844 -0.6649843 -0.177277
0.6362278 -0.5890545 0.2138881 0.4499787
0.09522095 -0.1405008 0.7346342 -0.6568904
0.3096882 -0.01840854 0.8177601 -0.4847915
-0.02408801 -0.6543495 0.7010617 0.2824163
0.1225799 0.6966213 -0.6639569 -0.2425988
0.2217719 0.6863297 -0.6369725 -0.272093
0.1517041 -0.1340606 0.6693097 0.7148692
0.7423946 0.6660161 -0.06526416 0.03183234
0.7597677 0.6486878 0.008365277 -0.04343902
0.5192276 0.4820384 0.5589832 0.4307892
0.6325836 0.6070604 0.4648797 0.1232981
0.126583 -0.05754716 0.8435722 -0.5187011
0.4903544 0.8711801 -0.0126427 0.02092355
0.03019565 -0.09227788 0.6091057 0.7871233
0.4826379 0.5783461 -0.494354 0.4338093
0.6043909 0.6455968 -0.3042434 0.3540512
-0.3633618 -0.5570396 0.560115 -0.4939092
-0.1181327 -0.2539862 0.7763429 -0.564648
-0.03026772 -0.1011725 0.7960104 -0.5959994
0.5653291 0.3337977 0.289598 0.696502
-0.2637889 -0.5311919 0.5898864 -0.5479823
-0.07057168 -0.1533892 0.7996451 -0.5762457
0.5626849 0.6087814 -0.4082717 0.3822109
-0.1338865 -0.3767061 0.6787203 -0.6160403
-0.02430777 -0.03698573 0.58841 0.8073505
-0.5364243 0.5437612 -0.4155057 -0.4938904
-0.6851664 0.7212631 -0.04799912 -0.08956825
-0.6446509 0.6593789 -0.2413698 -0.3022999
0.4351216 -0.3974852 0.5499918 0.5917631
0.101069 0.2074507 -0.6700837 0.7055048
0.5482146 0.6783136 -0.3456823 0.3462007
-0.2371662 -0.3661479 0.6489416 -0.6233479
0.4291258 0.5790268 -0.4889684 0.4914152
0.7937628 0.5942621 0.06384113 -0.1127712
0.6709876 0.6846604 -0.216509 0.1847687
0.3822192 0.5987551 0.3772189 0.5942278
0.1437514 0.7778717 -0.5581321 -0.2504791
0.5787914 0.1065119 0.1133105 0.8005101
0.3929026 0.6378571 -0.4485829 0.48738
0.2956015 0.6055157 -0.5203068 0.5246438
-0.5541546 0.5840918 -0.2297782 -0.5467646
-0.5686709 0.6428657 -0.1534287 -0.4896905
-0.6206387 0.7112406 -0.06801121 -0.3229841
-0.6748212 0.7017705 -0.05934365 -0.2204829
-0.7029204 0.7033853 -0.01553845 -0.1044537
0.7077556 -0.7042101 -0.01887215 0.05304509
0.3683526 0.5883188 0.3669741 0.6192958
0.5264893 0.3128605 0.2160275 0.7604336
0.4078557 0.4705756 0.3274518 0.7106248
0.3430053 0.6782656 -0.3672245 -0.5361428
0.08342966 -0.1441959 0.7968535 -0.5807508
-0.5896571 0.7984732 0.07622821 -0.09452068
-0.5110872 0.8514006 0.07296843 -0.09264066
-0.6732135 0.7267663 0.0856241 -0.1061259
-0.04029287 0.02034286 -0.4449926 0.894396
0.7851671 0.5917265 0.08585398 -0.1612491
0.01054149 0.6748293 0.7334859 -0.08057714
0.6233678 0.3061855 -0.367029 -0.6188317
0.6499181 0.4127057 0.3790516 0.51342
0.7189658 0.2799822 0.2746634 0.5738102
-0.02347995 -0.6425118 0.7658307 0.01142173
-0.437339 -0.414297 0.6527896 -0.4593018
0.7264714 -0.6225922 0.1713286 0.2350843
-0.06123897 0.7050206 0.6906352 -0.1490593
0.5072918 0.547556 0.4964729 0.4431161
0.7484105 0.004210226 -0.08272312 -0.6580432
-0.6060811 -0.03846287 0.1830819 0.7730893
0.7250004 0.1221908 -0.1815646 -0.6530529
-0.2289622 -0.6234218 0.6887003 0.2908838
-0.2470689 -0.618954 0.7039914 0.2454563
-0.007733504 -0.6929191 0.7208976 0.01048657
-0.4305728 -0.4652942 0.5591528 -0.5342813
-0.6049987 0.1788604 -0.02875178 0.7753443
-0.5178916 -0.4465137 0.4703129 0.5578705
0.06463043 0.6997066 0.7114519 -0.008346304
0.8014845 -0.5568976 0.1893044 0.107942
0.8513464 -0.4863872 0.178849 0.0815459
0.1236523 -0.02745737 0.9916818 -0.02287743
-0.3234705 0.6444807 -0.3029035 -0.6231058
0.4014058 -0.5158781 0.2563791 0.7120483
0.0682833 -0.5593133 -0.1350768 0.8150215
-0.1628204 0.6759655 -0.1577033 0.7012058
0.1620221 0.6864343 -0.3752591 0.6014462
0.2088773 0.6089565 -0.5152069 0.5657772
-0.1665141 0.7387016 -0.6442316 -0.1075106
0.09476092 0.1777911 -0.2344551 0.9510213
0.742877 0.15667 0.04934637 -0.648963
-0.6502199 -0.02577007 0.7553785 0.07715762
0.0133058 0.5855063 -0.02247338 0.810247
-0.06851324 0.6707425 -0.02781051 0.7379953
0.856708 -0.377361 -0.2910231 -0.1973715
-0.5892027 0.0392598 -0.1354054 0.7955904
-0.1012811 0.6357071 -0.1491422 0.7505833
-0.03818206 0.112944 -0.1807118 0.9762833
0.2103766 0.4114481 -0.5347931 0.7074237
0.2645649 0.4406443 -0.5688339 0.6420794
0.8543992 0.01465518 -0.02873281 0.5186151
0.08204018 0.1205012 -0.2751906 0.950273
-0.01344065 0.2206715 -0.1428284 0.9647401
0.758054 -0.4288621 -0.3025471 -0.3871649
0.8044084 0.07466239 -0.587405 0.04804087
0.2561482 0.452578 -0.5099403 0.6852167
0.6649618 -0.3687039 0.5435931 0.3555132
0.1964915 0.2239876 -0.3297126 0.8958293
0.07810375 0.3023361 -0.180174 0.932754
