TBuffer (Translation Vectors):
-0.5799029 -0.01001727 -0.06674272
-0.1007687 -0.8662402 0.05508029
-0.009820452 -0.134508 0.1332416
-0.3985554 -0.008951223 -0.05590109
-0.1963836 -0.4431377 -0.03193138
-0.1612268 -0.9293079 -0.07606355
-0.4602915 -0.01004377 -0.0778163
-0.203508 -0.08306251 -0.04140685
0.1779478 -0.2504869 -0.0131257
0.09317879 0.06721791 0.06349354
0.1813362 -0.2799758 -0.0005792178
0.1762843 -0.2545477 -0.0320371
0.1898478 -0.3836444 -0.03584836
0.181797 -0.2918425 -0.009742128
0.2010241 -0.6100306 -0.002224352
0.1745133 -0.7302591 0.04954356
0.1704305 -0.7986361 -0.001920054
0.05220743 -1.076457 -0.07262441
0.06470616 -1.141233 -0.0732491
0.1650356 -0.9055322 -0.05084806
0.1043031 -1.016463 0.003716258
0.1794028 -1.0039 -0.03458302
0.02082291 0.1871899 -0.09015162
0.2033293 -0.5624765 0.01940252
0.2051391 -0.5340618 0.009209502
0.01965014 -0.1253127 0.1300394
0.2905484 0.1057976 -0.01676127
0.1757252 -1.065086 -0.03097971
0.1658847 -1.157885 -0.04937519
0.07073002 -0.566155 -0.1198855
0.2686183 0.08662456 0.01321874
0.5077805 -0.008359266 -0.09213742
0.4384789 -0.01077087 -0.07075439
0.6155417 -0.006110974 -0.07069969
0.1811471 -0.3574675 0.004260193
0.1833129 0.1478209 -0.04610681
0.2075616 0.1365501 -0.007520153
0.2511799 0.1281029 -0.06253056
0.7471428 0.01639898 -0.08794223
0.3634827 0.09070253 -0.0944882
0.16996 -0.2007446 0.01935369
0.1128712 0.02467016 0.08965164
0.03549874 -0.08033133 0.1126093
0.1190656 0.1609343 -0.06170361
0.3050519 0.1107805 -0.08029424
0.1987554 -0.1000261 -0.03649894
0.2166458 0.1367805 -0.01434155
0.1264641 0.1540903 -0.08756794
0.09551036 0.1650281 -0.08503653
0.009420014 -0.08426832 0.114392
0.0193501 -0.7290862 0.01896856
0.1809704 -0.738535 -0.0006455932
0.05534808 -1.042111 -0.04296724
0.1530105 -1.002032 0.003635802
0.1762696 -0.9664587 -0.05317093
0.1232289 -1.006217 0.009799018
0.1712217 -0.9739255 -0.01974753
0.05903451 -1.114765 -0.07375941
0.1740966 -1.113324 -0.07440852
0.1726 -1.116031 -0.04587197
0.06612387 -0.5493157 0.121899
0.1859908 -0.3677813 -0.004632757
0.02546304 -0.4229612 0.1316673
0.08225819 -1.265679 -0.06209578
0.08241466 -1.295804 -0.07385149
0.159593 -1.396021 0.1144755
0.1621999 -1.39897 0.1047653
0.115198 -1.240935 -0.02296718
0.1651535 -1.376785 0.04614487
0.08269989 -1.401867 0.06521051
0.1689952 -1.404067 0.04085363
0.1539677 -1.364083 -0.005321135
0.1508642 -1.378579 -0.0548262
0.1486371 -1.356185 -0.02219698
0.1257893 -1.362355 -0.1125238
0.1357627 -1.351397 0.02249098
0.08084878 -1.355523 0.002197541
0.1658194 -1.401471 0.01603684
0.1588331 -1.400904 0.0001402862
0.09523188 -1.403034 -0.0610275
0.0818654 -1.401949 0.08702487
0.1696502 -1.403898 0.06187089
0.1028551 -1.310799 -0.1111991
0.1677593 -0.5115383 0.08778694
0.1767351 -0.4512448 0.06663167
0.202614 -0.4984128 0.01815583
0.1451094 -0.5731456 -0.1068345
0.05178228 -0.4367656 0.1266436
0.01137795 -0.4252547 -0.1693041
0.1686438 0.1497139 -0.04919808
0.1957994 0.1414373 -0.01191619
0.1973721 0.1462861 -0.04195942
0.006354767 0.05273835 0.07280069
-0.09587131 -0.385303 0.1086522
-0.1788546 0.1475253 -0.02699759
0.06661378 0.2563686 0.04027269
0.01519197 0.4050561 -0.104614
0.01545575 0.4389642 -0.07113745
0.009018229 0.4495693 -0.04086424
-0.07541134 0.3138574 -0.04410514
-0.005117527 0.248307 0.1096587
0.07888621 0.2901464 -0.000464087
-0.05693232 0.3449699 0.07174586
-0.1293263 -0.1590109 0.08481771
-0.3576533 -0.01237383 -0.08579919
-0.03359252 -0.7980697 0.02562152
-0.03788688 -0.8546469 -0.0003219098
-0.03557612 0.2688426 -0.07732122
0.02240822 0.2714869 0.103759
0.02911339 0.4005307 -0.1026475
-0.05631165 -1.078764 -0.047658
0.03710758 0.3656774 0.0917567
-0.2139022 0.02709744 0.04286846
-0.6368382 0.01103382 -0.1103065
-0.5130273 -0.009420312 -0.0527506
-0.0598797 -0.5857784 -0.1081701
-0.1757217 -1.065084 -0.03098221
-0.3798093 -0.01022646 -0.08840604
-0.1742123 -0.172182 0.006375658
-0.5736902 -0.002389972 -0.1037459
-0.1190689 0.160935 -0.06170693
-0.501409 -0.01365239 -0.07418685
-0.08708708 -0.4143049 -0.1654518
-0.08003482 -0.6578034 -0.1034899
-0.1528069 -0.8191618 0.03890783
-0.1051667 -0.4226525 -0.1616382
-0.1848931 -0.4202482 -0.07261357
-0.1620257 -0.3782485 0.05766023
-0.1169291 -1.260694 -0.1068397
-0.1332322 -1.238497 -0.02738689
-0.1981157 -0.4740989 -0.04195239
-0.1221002 -1.389633 0.1346479
-0.1355205 -1.229244 -0.1010889
-0.08269488 -1.401869 0.06521246
-0.09556519 -1.345523 0.02666517
-0.1743905 -0.131556 -0.08555081
-0.1811436 -0.3574707 0.004267182
-0.4726964 -0.007016835 -0.04527276
-0.04893401 0.1549296 0.01582875
-0.007679918 -0.05849263 0.1067509
-0.08901286 -1.261612 -0.1017953
-0.1547659 -0.7544518 0.06639831
-0.1293591 -0.8660944 0.04719506
-0.1528033 -0.3998604 0.07449841
-0.028228 -0.05391841 0.1091444
-0.05178547 -0.4367677 0.1266516
-0.01137877 -0.4252549 -0.1693034
-0.7382497 0.05945446 -0.04951613
-0.05242345 -0.6610537 0.09037849
-0.08829497 0.03377964 0.08602216
-0.127644 -0.8918504 0.04235904
-0.1386944 -1.380743 -0.1031784
-0.5335776 -0.009580126 -0.09058615
-0.5260246 0.09252916 -0.05455248
-0.05963919 -0.6074155 0.1064551
-0.1705157 -0.5451033 0.08812596
-0.5718839 0.08413124 -0.05258915
-0.146489 -1.253102 -0.06505865
-0.08411192 -1.367212 0.05002171
-0.07072637 -0.5661538 -0.1198786
-0.202977 -0.481048 -0.004634476
-0.1396311 -1.35545 -0.0746979
-0.5544275 0.09082207 -0.06438267
-0.1534527 -0.9179261 -0.07998569
-0.1218038 -0.4507588 0.1022274
-0.5679189 0.08882713 -0.06946293
0.05162863 0.2035832 -0.06196402
0.09615815 0.03998628 0.08184159
0.1840141 -0.13884 -0.0173922
0.141519 -0.6226939 0.1063351
0.07446604 -0.6227307 -0.1056291
0.1361671 -0.6314412 -0.09701389
0.1047925 -0.8549718 -0.08866499
0.1083184 -0.8362187 -0.08809399
0.1556344 -1.035334 -0.0009321887
0.1765859 -0.5684378 -0.08234276
0.04121021 -0.6028016 0.09850349
0.009814544 -0.1345079 0.1332407
0.03490927 0.1479982 0.02351213
0.06444381 -0.652807 0.09914269
0.08904561 -0.4682862 0.1168807
0.03752702 -0.6238512 0.09043241
0.1083769 -0.8128692 0.06866428
0.07890844 -0.8278376 -0.08529618
0.5121547 -0.01414538 -0.07246318
0.1812572 -0.3780872 0.02496152
0.6999149 0.04790237 -0.1055042
0.3272927 -0.008519141 -0.05811239
0.6132514 -0.006079951 -0.08879457
0.0140928 -0.04882626 0.1059349
0.1088443 -0.4904888 -0.159903
0.1588551 -0.4125321 -0.1183321
0.07405885 -0.7615221 0.07876836
0.01286355 -0.6696043 0.04318854
0.1025208 -0.6488469 -0.1042038
0.06003086 -1.030758 -0.03365991
0.08868226 -0.9844494 -0.1121802
0.1348522 -1.015478 0.00909607
0.1716698 -0.2138715 0.0116066
0.01095292 0.1236364 0.03161544
0.1083565 -1.249595 -0.1090569
0.1202222 -1.386085 0.1199399
0.1161529 -1.313629 -0.01210265
0.1222607 -1.359502 0.05539296
0.1471202 -1.373675 -0.0631718
0.1408004 -1.349683 0.008399821
0.07650216 -1.366214 -0.0341676
0.1348845 -1.401055 -0.04597548
0.1332539 -0.4642383 0.100285
0.007497031 -0.6928222 8.373925E-05
0.1467872 -0.6646306 -0.08846529
0.07000116 -0.9643757 -0.09326772
0.1263494 -1.400939 -0.1004986
0.02377338 -0.3552687 -0.1456115
0.00853879 -0.4957421 0.1387436
0.02421322 -0.3925926 -0.1620819
0.005792759 0.2818962 -0.09831528
0.007539419 0.4012688 -0.1076582
-0.07793462 0.3459553 0.007696196
-0.08177364 0.3638303 -0.03841081
-0.06743062 0.2647278 -0.02144487
-0.1990546 -0.4496222 0.003457167
-0.5478999 -0.01005347 -0.08955236
-0.5121519 -0.01414344 -0.07246757
-0.3920301 0.07518031 -0.1056242
-0.557906 0.08443119 -0.04745651
-0.6980501 0.05673393 -0.04622121
-0.4426565 0.09039092 -0.06704294
-0.4826943 -0.01155715 -0.07784918
-0.1923323 -0.6715896 -0.003316664
-0.1459731 -0.3409293 -0.1015437
-0.1771075 -1.028947 -0.02682035
-0.09275448 -0.9751772 0.005988862
-0.1794526 -0.3584256 -0.05494021
-0.1349627 -1.258663 -0.03191933
-0.1408006 -1.349687 0.008399858
-0.100439 -1.335715 0.01231441
-0.1342959 -1.401942 -0.0006088472
-0.4252053 -0.01067628 -0.07519496
-0.1326028 -1.337929 -0.001140954
-0.1024406 -1.392869 -0.1192675
-0.125736 -0.9603657 0.01753343
-0.1689523 -1.379747 0.02516082
-0.181099 -0.4381763 0.05692921
-0.09565596 -0.5775092 0.1179885
-0.1788047 -0.1585113 -0.01538513
-0.09356406 -0.3269579 -0.1243875
-0.02330408 -0.416658 -0.1683869
-0.1047881 -0.8549697 -0.08866863
-0.5287974 -0.01268362 -0.08102672
-0.1268472 -1.190074 -0.01935717
-0.1083627 -1.249592 -0.1090573
-0.1387472 -1.36236 -0.08298497
-0.09978102 -1.261775 -0.02517371
-0.008543241 -0.4957427 0.1387471
-0.3642034 0.02788835 -0.1221296
-0.5768272 0.0869012 -0.06333121
0.08032948 0.1479997 -0.006073296
0.3776253 0.07241817 -0.01522707
0.1898478 -0.3836444 -0.03584836
0.0344547 -0.6484391 0.08048799
0.131605 -0.9754621 0.01363945
0.1090087 -0.5726683 -0.1191354
0.04552847 -0.424073 -0.1706563
0.01965014 -0.1253127 0.1300394
0.08471217 -1.122652 -0.02530128
0.08519422 -0.8562085 -0.08499672
0.1063536 -0.5938713 0.1168725
0.4268555 -0.005077975 -0.09053974
0.7253848 0.06580929 -0.059114
0.753423 0.02860214 -0.04024053
0.7359151 0.0337075 -0.0425173
0.7582507 0.05548365 -0.09386277
0.1757745 -0.1719095 -0.02408391
0.5493581 0.08919283 -0.05311971
0.5736908 -0.002387445 -0.1037455
0.7168114 0.02668683 -0.0476326
0.1852818 -0.3817225 -0.05681194
0.1758936 -0.4108759 -0.09133621
0.1527387 -0.4224603 -0.127951
0.08748326 -0.3900761 -0.1579365
0.1384659 -1.015909 -0.1218557
0.1530105 -1.002032 0.003635802
0.1740966 -1.113324 -0.07440852
0.1808821 -0.4814991 0.06820242
0.1074993 -0.5390027 0.1183464
0.1441436 -1.395387 0.1301831
0.159593 -1.396021 0.1144755
0.07695331 -1.220474 -0.07196154
0.115198 -1.240935 -0.02296718
0.08145148 -1.336075 -0.01454555
0.1528431 -1.4042 0.02122771
0.1696502 -1.403898 0.06187089
0.1218027 -0.4507572 0.1022176
0.202614 -0.4984128 0.01815583
0.132674 -1.362947 -0.09889023
0.1257568 -1.399901 -0.1065277
0.03725065 -0.4773614 0.1322662
0.05178228 -0.4367656 0.1266436
-0.1404768 -1.364001 0.04572361
0.001416727 0.3117749 0.1288066
-0.1664022 -0.6343317 -0.07628258
-0.07536258 0.3007776 0.01707876
-0.0184199 0.4473258 0.015646
-0.007184795 0.4465521 0.03176437
-0.09318902 0.06721896 0.06350126
-0.08548897 0.1727332 -0.06298193
-0.1283695 -0.6349316 0.1092
-0.06241774 0.4058044 -0.06750941
-0.1846399 -0.7210315 0.01242484
0.03534225 0.3769131 -0.1079067
0.04731007 0.4074065 -0.08666193
-0.05631165 -1.078764 -0.047658
0.08319421 0.3615789 -0.01973188
-0.1721117 -0.2429264 0.02466225
-0.411186 0.06251384 -0.01419727
-0.636063 -0.003289593 -0.07541171
-0.1190689 0.160935 -0.06170693
-0.177786 -0.3067699 -0.03804555
-0.1153299 -0.6613928 -0.1016914
-0.6561779 0.0003080576 -0.07889603
-0.1562817 -0.3853491 -0.1133881
-0.1725985 -1.116029 -0.04587493
-0.1444781 -1.400937 0.1321784
-0.1607659 -0.4500762 0.08149665
-0.1000861 -1.319846 -0.004429758
-0.1442076 -1.379401 -0.08588183
-0.07669321 -1.358601 -0.02584491
-0.1022358 -1.333785 -0.1143606
-0.06470443 -1.141232 -0.07324789
-0.0545146 -0.9614983 -0.04697743
-0.5716779 -0.01176765 -0.07729704
-0.07609319 0.1789177 -0.05421451
-0.1825407 -1.060577 -0.06270849
-0.1307287 -1.314065 -0.02687063
-0.207561 0.1365533 -0.007519239
-0.0814518 -1.336077 -0.01454344
-0.20531 -0.5152549 -0.01620243
-0.1175021 -0.5896887 -0.1117755
-0.01137877 -0.4252549 -0.1693034
-0.1364306 -0.6526868 -0.09489818
-0.008204855 -0.6285648 0.05594798
-0.202977 -0.481048 -0.004634476
-0.08715128 -1.385124 -0.1097443
-0.08872729 -1.227238 -0.03843901
-0.08600395 -1.321493 -0.01385569
-0.01192627 -0.4007645 -0.1642514
-0.1832794 -0.49486 -0.08867519
-0.1492094 -1.121164 -0.0131801
-0.1566669 -0.4236985 0.07758897
0.1811598 -0.2710434 -0.01147948
0.1924807 -0.3944921 -0.02495354
0.2013335 -0.6006131 0.01420633
0.1919518 -0.4275723 0.02779493
0.1691276 -0.7789764 0.0341322
0.1755198 -0.7692039 -0.0009835506
0.1660923 -0.9427044 -0.02203199
0.05466818 -0.9708281 -0.05645416
0.1623229 -1.183411 -0.06651612
0.05192573 -0.9352244 -0.02938009
0.07333984 -1.160316 -0.04655447
0.1900529 -0.1172058 -0.06055124
0.08904561 -0.4682862 0.1168807
0.03181829 -0.8335191 6.513733E-05
0.3579357 0.08183642 -0.1066518
0.1897799 -0.1113345 -0.002276029
0.05131131 0.1611291 0.01438861
0.2434178 0.1319972 -0.05482792
0.06941055 0.1834372 -0.06308527
0.257571 0.1287363 -0.05391648
0.2054586 0.1435072 -0.04906708
0.009831971 -0.1097492 0.1242869
0.1880718 -0.41045 -0.06017371
0.1832336 -0.3911415 -0.06815509
0.1263788 -0.3716514 -0.1339481
0.07807346 -0.3984631 -0.1626764
0.1871217 -0.682317 0.03909183
0.1923356 -0.6715874 -0.003318926
0.09843652 -1.073023 -0.008268001
0.05281631 -1.004695 -0.06287621
0.1772061 -1.100401 -0.06477688
0.1076962 -1.124881 -0.01152962
0.2027402 -0.4893182 -0.02129054
0.1856647 -0.4671987 0.05791515
0.1022248 -1.333788 -0.114363
0.1752115 -1.39952 0.06445852
0.132602 -1.337926 -0.001142108
0.1435062 -1.342049 -0.05611114
0.1388204 -1.320869 -0.04146025
0.1917958 -0.6448868 0.04043725
0.1568845 -0.4940519 0.09387682
0.09565376 -0.5775064 0.1179816
0.1467872 -0.6646306 -0.08846529
0.1544236 0.1451447 -0.02102095
0.1633746 0.1492864 -0.06088545
0.02421322 -0.3925926 -0.1620819
-0.1831107 0.144177 -0.01601873
-0.2033295 -0.5624807 0.01940964
0.007016385 0.4521248 -0.009041471
0.007802689 0.4276451 -0.0889483
-0.0132192 0.3070124 -0.1084079
-0.04591514 0.3243017 -0.09929277
-0.002424159 0.2502459 0.1098174
-0.03531888 0.3411657 -0.1095369
-0.01410643 0.4503219 -0.02806801
-0.07262482 0.3061186 -0.04770886
-0.08177364 0.3638303 -0.03841081
0.03252663 0.2975575 -0.09760118
-0.05450466 0.3558852 0.07870179
-0.06107777 0.3942992 -0.07938585
-0.02140755 -0.7682351 -0.00389601
-0.166325 -0.872907 -0.0337202
0.02890572 0.3708492 -0.1120104
-0.1256452 -1.038588 0.00659206
-0.07333877 -1.160316 -0.04655327
0.04463798 0.4357165 -0.03982468
-0.05053679 0.36372 -0.1001022
0.03575193 0.403223 -0.09796663
-0.06757809 0.3838679 0.03848367
-0.3821471 0.03350756 -0.008153043
-0.1623235 -1.183408 -0.06651979
-0.1400646 -0.6007596 -0.1010117
-0.1975408 -0.6384699 0.01138962
-0.1781256 -1.076235 -0.04264716
-0.05192208 -0.9352243 -0.02937786
-0.6010684 -0.008679891 -0.0730769
-0.1832281 -0.3911464 -0.06814851
-0.1923323 -0.6715896 -0.003316664
-0.1771075 -1.028947 -0.02682035
-0.1348515 -1.015475 0.009093354
-0.1535725 -1.404491 0.1097853
-0.1128837 -1.362424 -0.1224215
-0.07771957 -1.366579 -0.04873873
-0.1281537 -1.375427 -0.1155344
-0.09581766 -1.364408 -0.1188567
-0.1755786 -0.7485191 0.03636739
-0.0759514 -0.5554079 0.119851
-0.3524821 0.09629338 -0.08938129
-0.1788047 -0.1585113 -0.01538513
-0.1215079 0.1467851 -0.1036163
-0.02729324 -0.3987177 0.1334652
-0.0852818 -1.189624 -0.03762478
-0.2027387 -0.4893238 -0.02128356
-0.1385976 -1.262588 -0.08787772
-0.07784897 -0.3754104 -0.1534542
-0.1760641 -0.4996783 -0.1016137
-0.1630427 -1.403896 0.02636682
-0.05384216 -1.063215 -0.08647698
-0.1403521 0.01791991 0.08602457
-0.1612268 -0.9293079 -0.07606355
-0.01710337 -0.07445681 0.1113302
0.1929294 -0.1166842 -0.03213284
0.1813362 -0.2799758 -0.0005792178
0.190971 -0.4404091 0.03796916
0.1704305 -0.7986361 -0.001920054
0.1825445 -1.060579 -0.06270286
0.06470616 -1.141233 -0.0732491
0.1794028 -1.0039 -0.03458302
0.2033293 -0.5624765 0.01940252
0.04555332 -0.8406248 0.02481609
0.05268233 -0.8945279 -0.0006960061
0.1607661 -0.4500737 0.08148594
0.594505 0.001918485 -0.1077103
0.5531641 -0.006200847 -0.09809329
0.4551275 -0.01110684 -0.07187197
0.1811471 -0.3574675 0.004260193
0.2375404 0.1303039 -0.06406289
0.7253848 0.06580929 -0.059114
0.5736908 -0.002387445 -0.1037455
0.2691891 0.1194071 -0.07695246
0.2286223 0.137237 -0.03986024
0.2166458 0.1367805 -0.01434155
0.1264641 0.1540903 -0.08756794
0.0565716 -0.3552667 -0.144777
0.05534808 -1.042111 -0.04296724
0.1232289 -1.006217 0.009799018
0.1712217 -0.9739255 -0.01974753
0.1303636 -1.149467 -0.01255312
0.05903451 -1.114765 -0.07375941
0.1740966 -1.113324 -0.07440852
0.1859908 -0.3677813 -0.004632757
0.02546304 -0.4229612 0.1316673
0.08481132 -1.268323 -0.04441737
0.1539677 -1.364083 -0.005321135
0.1257893 -1.362355 -0.1125238
0.09556617 -1.345521 0.02666371
0.07669607 -1.358601 -0.02584631
0.08084878 -1.355523 0.002197541
0.07528269 -1.338084 -0.03710124
0.1588331 -1.400904 0.0001402862
0.1457433 -1.40252 0.005043783
0.1362093 -1.400954 -0.05538642
0.1296754 -1.401753 -0.07572989
0.09523188 -1.403034 -0.0610275
0.0818654 -1.401949 0.08702487
0.1035898 -0.840141 0.06242803
0.202614 -0.4984128 0.01815583
0.02110329 -0.7626243 -0.03179952
0.1256123 -1.31157 -0.09397286
0.05178228 -0.4367656 0.1266436
0.1686438 0.1497139 -0.04919808
0.06083999 0.2473138 0.04869631
0.07216792 0.3023158 0.04572804
-0.1404768 -1.364001 0.04572361
-0.007535005 0.4012694 -0.1076587
-0.01466666 0.4495845 0.006273963
-0.07362844 -1.196633 -0.06677519
-0.05756923 -1.006975 -0.03862114
-0.1999175 -0.4569961 -0.0107678
-0.3597853 0.09786563 -0.04966125
-0.1742123 -0.172182 0.006375658
-0.06618848 -1.118852 -0.0429776
-0.1841406 -0.3605848 -0.03539078
-0.1240725 -1.404321 0.1402667
-0.1607659 -0.4500762 0.08149665
-0.1621942 -1.398973 0.1047636
-0.09600514 -1.384253 -0.1194647
-0.08954386 -1.335417 -0.09771006
-0.1262791 -1.401404 -0.01696549
-0.09785589 -1.400336 -0.04116334
-0.1307287 -1.314065 -0.02687063
-0.1108204 -1.298537 -0.01629179
-0.1188817 -0.3774708 0.09370175
-0.1293048 -0.5389406 0.1131705
-0.028228 -0.05391841 0.1091444
-0.6190852 -0.002917525 -0.0958482
-0.03832047 -0.1067279 0.1212079
-0.4011562 -0.01180579 -0.07334788
-0.02117218 0.1327401 0.02852142
-0.07621983 -0.3694113 0.1255038
-0.1450491 -1.355821 -0.05093896
-0.1396311 -1.35545 -0.0746979
-0.1295812 -0.3965446 -0.1414615
-0.1101376 -1.402959 -0.04644533
-0.1164062 0.04154962 0.07954052
0.1951293 -0.4176582 -0.00421368
0.2013335 -0.6006131 0.01420633
0.05466818 -0.9708281 -0.05645416
0.1556344 -1.035334 -0.0009321887
0.1623229 -1.183411 -0.06651612
0.04449142 -0.9075906 -0.02475094
0.03490927 0.1479982 0.02351213
0.5768273 0.08689792 -0.06333269
0.4945874 -0.0107025 -0.08446928
0.4103324 0.09125616 -0.07014126
0.01034507 -0.3285326 -0.1296305
0.6097939 0.001233492 -0.1050314
0.1788058 -0.1585097 -0.01539407
0.1832336 -0.3911415 -0.06815509
0.1254426 -1.086571 -0.0006029243
0.1627397 -1.010832 -0.004665458
0.09586903 -0.3853014 0.1086444
0.07536915 -0.3541564 -0.1425864
0.1004387 -1.335713 0.01231214
0.07608557 -1.345278 -0.05047072
0.1112316 -1.340515 -0.1150506
0.1189595 -1.40274 -0.04967821
0.1017919 -0.5965849 -0.1120162
0.01950107 -0.1502597 0.1383694
-0.2033295 -0.5624807 0.01940964
-0.06743062 0.2647278 -0.02144487
-0.1488119 0.1522333 -0.06195308
-0.1556317 -1.035332 -0.0009342751
0.04463798 0.4357165 -0.03982468
-0.1990546 -0.4496222 0.003457167
-0.09683597 -1.036944 -0.003679217
-0.1001056 -1.205007 -0.0265101
-0.3947677 -0.0106148 -0.08401163
-0.1508446 -0.3950033 -0.1226102
-0.1602606 -1.402461 0.1080282
-0.1727734 -1.399595 0.0890023
-0.07649904 -1.366214 -0.03416681
-0.1408006 -1.349687 0.008399858
-0.1299744 -1.401248 -0.02711237
-0.2022044 -0.5255053 0.02693473
-0.08820715 -1.365602 -0.108165
-0.01409822 -0.04882592 0.1059369
-0.125736 -0.9603657 0.01753343
-0.1332709 -1.35572 -0.09202557
-0.04313402 -0.4476692 0.1291633
-0.1000955 -0.6158649 -0.1078038
-0.1435154 -1.342049 -0.05611254
-0.02421269 -0.3925931 -0.1620805
-0.01710337 -0.07445681 0.1113302
-0.1421034 0.07799874 0.0534098
0.0344547 -0.6484391 0.08048799
0.1621269 -0.8771962 -0.04901551
0.1672154 -0.9299075 -0.03385107
0.06470616 -1.141233 -0.0732491
0.06776544 -1.14497 -0.05230347
0.1794028 -1.0039 -0.03458302
0.07790966 -0.9803419 -0.006314634
0.1757252 -1.065086 -0.03097971
0.05599898 -0.6328309 0.09933725
0.4969053 -0.007024582 -0.09274994
0.1833129 0.1478209 -0.04610681
0.7597078 0.01142735 -0.08195725
0.1758936 -0.4108759 -0.09133621
0.08614238 -0.7530776 0.08494002
0.0193501 -0.7290862 0.01896856
0.1530105 -1.002032 0.003635802
0.2029788 -0.4810425 -0.004642994
0.1504921 -1.231205 -0.07277682
0.1689952 -1.404067 0.04085363
0.08234069 -1.379339 -0.08400387
0.1137506 -1.403814 -0.06946844
0.124748 -1.402148 -0.08920645
0.1462112 -0.8882834 -0.07534678
0.1376824 -0.6847802 -0.09255688
0.009018229 0.4495693 -0.04086424
-0.01545118 0.4189513 -0.09527981
-0.07845704 0.3878512 -0.03899423
-0.02637017 0.442663 -0.052326
-0.05700847 0.4269958 -0.02311868
-0.1539272 0.1514769 -0.05135694
-0.3576533 -0.01237383 -0.08579919
-0.08548897 0.1727332 -0.06298193
-0.06241774 0.4058044 -0.06750941
-0.1846399 -0.7210315 0.01242484
-0.07614574 0.381159 -0.05492586
-0.005308154 0.448585 -0.04782548
-0.04358153 -0.891486 -0.01354366
-0.04295143 0.3486131 0.08661373
0.03505864 0.4432303 -0.01328682
-0.0141282 0.4284825 0.06448089
0.005312867 0.4485844 -0.04782559
0.03563795 0.4380236 -0.05185577
-0.05631165 -1.078764 -0.047658
-0.3888413 0.04539844 -0.00699767
-0.1584522 -1.195631 -0.07418177
-0.5570074 -0.01237335 -0.07902011
-0.1757217 -1.065084 -0.03098221
-0.3798093 -0.01022646 -0.08840604
-0.1699612 -0.2007481 0.01936144
-0.1742123 -0.172182 0.006375658
-0.5925521 -0.009481351 -0.0837503
-0.1190689 0.160935 -0.06170693
-0.1522753 -0.4935817 -0.1331199
-0.1562817 -0.3853491 -0.1133881
-0.1848931 -0.4202482 -0.07261357
-0.1620257 -0.3782485 0.05766023
-0.141342 -1.404298 0.1231823
-0.1725985 -1.116029 -0.04587493
-0.1646209 -1.140381 -0.08941881
-0.1758974 -1.39917 0.04554886
-0.07669321 -1.358601 -0.02584491
-0.09408921 -1.332757 0.003953272
-0.07528213 -1.338086 -0.03709969
-0.1022358 -1.333785 -0.1143606
-0.06470443 -1.141232 -0.07324789
-0.0545146 -0.9614983 -0.04697743
-0.07609319 0.1789177 -0.05421451
-0.1825407 -1.060577 -0.06270849
-0.4163538 -0.01141348 -0.06885482
-0.1565999 -1.405176 0.07061872
-0.1384065 -1.399151 -0.07305953
-0.1307287 -1.314065 -0.02687063
-0.1030873 -0.9423665 0.02296969
-0.08894888 -1.397701 -0.1001229
-0.0814518 -1.336077 -0.01454344
-0.1257993 -1.36235 -0.112525
-0.1528033 -0.3998604 0.07449841
-0.20531 -0.5152549 -0.01620243
-0.028228 -0.05391841 0.1091444
-0.1296729 -1.282906 -0.09434985
-0.1348717 -1.251456 -0.09617174
-0.01137877 -0.4252549 -0.1693034
-0.1364306 -0.6526868 -0.09489818
-0.5335776 -0.009580126 -0.09058615
-0.1584128 -1.198121 -0.05092466
-0.1580412 -0.9373559 -0.003906063
-0.1807222 -0.98825 -0.05447782
-0.1395664 -1.403357 0.1051352
-0.1740955 -1.113322 -0.07441395
-0.202977 -0.481048 -0.004634476
-0.185986 -0.367785 -0.004625084
-0.01192627 -0.4007645 -0.1642514
-0.002170842 0.2106453 0.07705261
-0.1492094 -1.121164 -0.0131801
-0.1566669 -0.4236985 0.07758897
-0.09548952 -1.401731 -0.1027255
0.1811598 -0.2710434 -0.01147948
0.1924807 -0.3944921 -0.02495354
0.1951293 -0.4176582 -0.00421368
0.1805787 -0.3010038 0.0009679444
0.2013335 -0.6006131 0.01420633
0.1866886 -0.7063941 -0.00120449
0.145128 -0.9262323 -0.091253
0.05466818 -0.9708281 -0.05645416
0.07174051 -1.18214 -0.07304299
0.1623229 -1.183411 -0.06651612
0.05192573 -0.9352244 -0.02938009
0.07333984 -1.160316 -0.04655447
0.1719737 -0.2918736 -0.05696578
0.2022032 -0.5255005 0.02692683
0.1633852 -0.8539435 -0.005767483
0.009814544 -0.1345079 0.1332407
0.05771253 -0.8865427 0.009256998
0.09683576 -1.036946 -0.003678557
0.1984337 -0.5637801 -0.04484668
0.1897799 -0.1113345 -0.002276029
0.06941055 0.1834372 -0.06308527
0.3272927 -0.008519141 -0.05811239
0.5287997 -0.0126836 -0.0810238
0.2336844 0.1349144 -0.02901372
0.1351736 0.1539143 -0.07997277
0.1880718 -0.41045 -0.06017371
0.1832336 -0.3911415 -0.06815509
0.1263788 -0.3716514 -0.1339481
0.1871217 -0.682317 0.03909183
0.1923356 -0.6715874 -0.003318926
0.09275323 -0.9751794 0.005990151
0.1348522 -1.015478 0.00909607
0.05601251 -1.102446 -0.06600663
0.1772061 -1.100401 -0.06477688
0.1417108 -1.225845 -0.03135868
0.1173932 -1.388514 0.1307412
